x,Gene
8861,RP11-226P1.2
8862,RP11-227D13.4
8863,RP11-227D13.5
8864,RP11-227F8.2
8865,RP11-227G15.10
8866,RP11-227G15.11
8867,RP11-227G15.2
8868,RP11-227G15.8
8869,RP11-229P13.19
8870,RP11-229P13.27
8871,RP11-22A3.1
8872,RP11-22A3.2
8873,RP11-22D3.1
8874,RP11-22D3.2
8875,RP1-122K4.2
8876,RP1-122K4.3
8877,RP1-122P22.4
8878,RP11-22P4.1
8879,RP11-22P4.2
8880,RP11-230C9.4
8881,RP11-231C18.1
8882,RP11-231C18.2
8883,RP11-231E19.1
8884,RP11-231G15.2
8885,RP11-231G15.3
8886,RP11-231G3.1
8887,RP11-231N3.1
8888,RP11-232D9.3
8889,RP11-232M24.1
8890,RP11-233E12.1
8891,RP11-234B24.2
8892,RP11-234B24.4
8893,RP11-234B24.6
8894,RP11-234K19.1
8895,RP11-234K24.6
8896,RP11-235G24.3
8897,RP11-236B18.5
8898,RP11-236L14.2
8899,RP11-237D3.1
8900,RP11-237N19.3
8901,RP11-238F2.1
8902,RP11-238I10.1
8903,RP11-239E10.3
8904,RP11-23D5.1
8905,RP11-23F23.2
8906,RP11-23I7.1
8907,RP11-240A16.1
8908,RP11-240G22.4
8909,RP11-240M16.1
8910,RP11-242D8.1
8911,RP11-242F11.2
8912,RP11-242F24.1
8913,RP11-242J7.1
8914,RP11-242O24.3
8915,RP11-243A14.1
8916,RP11-243E13.2
8917,RP11-243M5.1
8918,RP11-244B22.11
8919,RP11-244H3.4
8920,RP11-245A18.1
8921,RP11-245D16.4
8922,RP11-245G13.2
8923,RP11-245J9.5
8924,RP11-246K15.1
8925,RP11-247A12.7
8926,RP11-247L20.3
8927,RP11-248E9.5
8928,RP11-248E9.6
8929,RP11-248J23.7
8930,RP11-248N22.1
8931,RP11-248N22.2
8932,RP11-249C24.10
8933,RP11-249C24.12
8934,RP11-249M12.2
8935,RP1-124C6.1
8936,RP11-24H2.3
8937,RP11-24M17.6
8938,RP11-250B2.3
8939,RP11-250B2.5
8940,RP11-250B2.6
8941,RP11-252A24.3
8942,RP11-252I13.2
8943,RP11-252M24.1
8944,RP11-253D19.1
8945,RP11-253D19.2
8946,RP11-253E3.3
8947,RP11-253I19.3
8948,RP11-253M7.4
8949,RP11-254F19.3
8950,RP11-254F7.1
8951,RP11-254F7.2
8952,RP11-254F7.4
8953,RP11-254I22.1
8954,RP11-254I22.2
8955,RP11-254I22.3
8956,RP11-255C15.3
8957,RP11-255G12.2
8958,RP11-255G12.3
8959,RP11-255I10.2
8960,RP11-255M2.1
8961,RP11-255M2.3
8962,RP11-255P5.2
8963,RP11-255P5.3
8964,RP11-256I23.3
8965,RP11-256I9.2
8966,RP11-257A22.1
8967,RP11-257I8.2
8968,RP11-258B16.1
8969,RP11-258C19.7
8970,RP11-258F22.1
8971,RP11-259A24.1
8972,RP11-259K15.2
8973,RP11-259N19.1
8974,RP11-259O2.1
8975,RP11-25I11.1
8976,RP11-25I9.2
8977,RP11-25I9.3
8978,RP11-25L3.3
8979,RP1-125N5.2
8980,RP11-25O3.1
8981,RP11-260A9.6
8982,RP11-260M19.1
8983,RP11-260M19.2
8984,RP11-262A16.1
8985,RP11-262H14.3
8986,RP11-262H14.4
8987,RP11-262I2.2
8988,RP11-262K1.1
8989,RP11-263K4.3
8990,RP11-263K4.4
8991,RP11-263K4.5
8992,RP11-264E18.1
8993,RP11-264E20.1
8994,RP11-264E20.2
8995,RP11-264K23.1
8996,RP11-265D19.6
8997,RP11-265E18.1
8998,RP11-265N7.1
8999,RP11-265O12.1
9000,RP11-266A24.1
9001,RP11-266K4.13
9002,RP11-266K4.14
9003,RP11-266K4.9
9004,RP11-266L9.5
9005,RP11-267C16.1
9006,RP11-267L5.1
9007,RP11-267M23.4
9008,RP11-268E23.2
9009,RP11-268F1.3
9010,RP11-268I9.3
9011,RP11-268P4.5
9012,RP11-269C23.5
9013,RP11-269F21.2
9014,RP11-269F21.3
9015,RP11-269M20.3
9016,RP11-26E5.1
9017,RP11-26J3.4
9018,RP11-26L16.1
9019,RP11-26L20.4
9020,RP11-26N15.2
9021,RP11-271C24.2
9022,RP11-271F18.1
9023,RP11-271F18.4
9024,RP11-272B17.2
9025,RP11-272J7.4
9026,RP11-272L13.3
9027,RP11-273B19.2
9028,RP11-274B21.9
9029,RP11-275N1.1
9030,RP11-276E17.2
9031,RP11-276H19.2
9032,RP11-277B15.3
9033,RP11-277J6.3
9034,RP11-277P12.6
9035,RP11-278A23.1
9036,RP11-278H7.3
9037,RP11-278H7.4
9038,RP11-278L15.2
9039,RP11-279F6.1
9040,RP11-279F6.2
9041,RP11-279O17.1
9042,RP11-279O17.2
9043,RP11-27G13.1
9044,RP11-27G22.1
9045,RP11-27G24.1
9046,RP1-127L4.7
9047,RP11-27M9.1
9048,RP11-27P7.1
9049,RP11-280H21.1
9050,RP11-280K24.1
9051,RP11-281A20.1
9052,RP11-281A20.2
9053,RP11-281N10.1
9054,RP11-281P23.1
9055,RP11-282A11.3
9056,RP11-282A11.4
9057,RP11-282C5.1
9058,RP11-282I1.2
9059,RP11-283C24.1
9060,RP11-284A20.1
9061,RP11-284F21.11
9062,RP11-284F21.8
9063,RP11-284F21.9
9064,RP11-284G10.1
9065,RP11-284N8.3
9066,RP11-284P20.3
9067,RP11-285A1.1
9068,RP11-285B24.1
9069,RP11-285C1.2
9070,RP11-285E23.2
9071,RP11-285E9.5
9072,RP11-285F16.1
9073,RP11-285G1.9
9074,RP11-285M22.1
9075,RP11-285M22.3
9076,RP11-286M16.1
9077,RP11-286N22.10
9078,RP11-286N22.8
9079,RP11-286O1.1
9080,RP11-287D1.2
9081,RP11-287F9.2
9082,RP11-288L9.1
9083,RP11-28O3.2
9084,RP1-128O3.4
9085,RP11-290D2.3
9086,RP11-290F24.6
9087,RP11-290K4.1
9088,RP11-290K4.2
9089,RP11-290L1.5
9090,RP11-290M5.2
9091,RP11-291B21.2
9092,RP11-291L22.4
9093,RP11-292B1.2
9094,RP11-292D4.3
9095,RP11-292E2.1
9096,RP11-292E2.2
9097,RP11-293I14.2
9098,RP11-293M10.1
9099,RP11-294C11.3
9100,RP11-294N21.3
9101,RP11-295D22.1
9102,RP11-295K3.1
9103,RP11-295M3.4
9104,RP11-296K13.4
9105,RP11-297J22.1
9106,RP11-297L17.3
9107,RP11-297M9.1
9108,RP11-297N6.4
9109,RP11-297P16.4
9110,RP11-298A8.2
9111,RP11-298E9.5
9112,RP11-298E9.6
9113,RP11-298I3.5
9114,RP11-298O21.3
9115,RP11-299D14.2
9116,RP11-299H21.1
9117,RP11-299H22.6
9118,RP11-299H22.7
9119,RP11-29B2.6
9120,RP11-29B9.1
9121,RP11-29P20.1
9122,RP11-2A4.4
9123,RP11-2B6.2
9124,RP11-2C24.7
9125,RP11-2C7.1
9126,RP11-2E11.5
9127,RP11-2F20.1
9128,RP11-2G1.1
9129,RP1-12G14.5
9130,RP11-2H8.2
9131,RP11-2L4.1
9132,RP11-2L8.2
9133,RP11-2N1.3
9134,RP11-2N5.2
9135,RP11-300A12.2
9136,RP11-301G19.1
9137,RP11-302B13.5
9138,RP11-302F12.3
9139,RP11-302I18.3
9140,RP11-302L19.3
9141,RP11-302M6.4
9142,RP11-303E16.7
9143,RP11-304F15.6
9144,RP11-304F15.7
9145,RP11-304L19.13
9146,RP11-305A4.3
9147,RP11-305B6.3
9148,RP11-305F18.1
9149,RP11-305L7.1
9150,RP11-305L7.3
9151,RP11-305L7.6
9152,RP11-305L7.7
9153,RP11-305P14.1
9154,RP11-305P22.9
9155,RP11-306I1.2
9156,RP11-307C12.13
9157,RP11-307C19.1
9158,RP11-307E17.8
9159,RP11-307O10.1
9160,RP11-307O13.1
9161,RP11-307P5.1
9162,RP11-307P5.2
9163,RP11-308B16.2
9164,RP11-308B5.2
9165,RP11-308D13.3
9166,RP11-308N19.3
9167,RP11-309H21.2
9168,RP11-309H21.3
9169,RP11-309L24.10
9170,RP11-309M23.1
9171,RP11-309N24.1
9172,RP11-30G8.1
9173,RP11-30G8.2
9174,RP1-130H16.18
9175,RP11-30K9.6
9176,RP11-30L15.6
9177,RP11-30L8.1
9178,RP11-30O15.1
9179,RP11-30P6.6
9180,RP11-310E22.5
9181,RP11-310H4.2
9182,RP11-311F12.1
9183,RP11-312J18.6
9184,RP11-313C4.1
9185,RP11-313F23.4
9186,RP11-313P18.2
9187,RP11-314B1.2
9188,RP11-314C16.1
9189,RP11-314C9.2
9190,RP11-314D7.3
9191,RP11-314M24.1
9192,RP11-314N13.10
9193,RP11-314O13.1
9194,RP11-314P15.2
9195,RP11-315A16.1
9196,RP11-315A17.1
9197,RP11-315D16.2
9198,RP11-315D16.4
9199,RP11-315F22.1
9200,RP11-315I14.2
9201,RP11-315L6.1
9202,RP11-316A16.1
9203,RP11-316M20.1
9204,RP11-317L10.1
9205,RP11-317N8.3
9206,RP11-317O24.1
9207,RP11-317O24.2
9208,RP11-317P15.3
9209,RP11-317P15.4
9210,RP11-318A15.7
9211,RP11-318C24.2
9212,RP11-318E3.9
9213,RP11-318G21.4
9214,RP11-318I4.1
9215,RP11-318K12.2
9216,RP11-319E12.1
9217,RP11-319E16.2
9218,RP11-31E13.2
9219,RP11-31F15.2
9220,RP11-31K23.2
9221,RP11-320G10.1
9222,RP11-320G24.1
9223,RP11-320M2.1
9224,RP11-320N7.2
9225,RP11-321C24.1
9226,RP11-321E2.3
9227,RP11-321E8.4
9228,RP11-321F8.4
9229,RP11-321L2.1
9230,RP11-321L2.2
9231,RP11-321M21.1
9232,RP11-321N4.5
9233,RP11-322E11.2
9234,RP11-322E11.5
9235,RP11-322E11.6
9236,RP11-322I2.1
9237,RP11-322J23.1
9238,RP11-322N21.2
9239,RP11-323C15.2
9240,RP11-323F24.3
9241,RP11-323I1.1
9242,RP11-323I15.5
9243,RP11-324C10.1
9244,RP11-324D17.1
9245,RP11-324D17.2
9246,RP11-324D17.3
9247,RP11-324E6.10
9248,RP11-324E6.6
9249,RP11-324F11.1
9250,RP11-324I22.2
9251,RP11-324J13.2
9252,RP11-324J3.1
9253,RP11-324L17.1
9254,RP11-324P9.1
9255,RP11-325B23.2
9256,RP11-325D8.1
9257,RP11-325F22.2
9258,RP11-325L12.7
9259,RP11-325L7.2
9260,RP11-326A13.1
9261,RP11-326A19.4
9262,RP11-326C3.12
9263,RP11-326C3.13
9264,RP11-326I11.3
9265,RP11-326I11.4
9266,RP11-326N17.1
9267,RP11-327F22.5
9268,RP11-327J17.2
9269,RP11-327J17.8
9270,RP11-327J17.9
9271,RP11-327L9.1
9272,RP11-328J14.1
9273,RP11-328J2.1
9274,RP11-328J6.1
9275,RP11-328K15.1
9276,RP11-328N19.1
9277,RP11-329B9.1
9278,RP11-329B9.4
9279,RP11-329B9.5
9280,RP11-329N22.1
9281,RP11-32B5.7
9282,RP11-32B5.8
9283,RP11-330A16.1
9284,RP11-330M19.1
9285,RP11-331K15.1
9286,RP11-332H14.1
9287,RP11-332H14.2
9288,RP11-333A23.3
9289,RP11-333I13.1
9290,RP11-333O1.1
9291,RP11-335E6.2
9292,RP11-335L23.5
9293,RP11-336A10.4
9294,RP11-336A10.5
9295,RP11-337A23.6
9296,RP11-337L12.1
9297,RP11-338C15.3
9298,RP11-338H14.1
9299,RP11-338K17.8
9300,RP11-338L18.1
9301,RP11-338N10.1
9302,RP11-338N10.2
9303,RP11-338O1.2
9304,RP11-339A11.2
9305,RP11-339B21.11
9306,RP11-339D23.1
9307,RP11-33A14.1
9308,RP11-340A13.2
9309,RP11-340A13.3
9310,RP11-340F16.1
9311,RP11-342A1.1
9312,RP11-342C20.2
9313,RP11-342D11.3
9314,RP11-342K6.4
9315,RP11-343C2.11
9316,RP11-343C2.12
9317,RP11-343C2.7
9318,RP11-343C2.9
9319,RP11-343J18.1
9320,RP11-343J18.2
9321,RP11-343L5.2
9322,RP11-344B5.2
9323,RP11-344B5.3
9324,RP11-344B5.4
9325,RP11-344F13.1
9326,RP11-344J7.2
9327,RP11-344L13.2
9328,RP11-344N10.5
9329,RP11-344P13.4
9330,RP11-345F18.1
9331,RP11-345J4.5
9332,RP11-346C20.3
9333,RP11-346C4.3
9334,RP11-346D14.1
9335,RP11-346D19.1
9336,RP11-347C12.1
9337,RP11-347C12.10
9338,RP11-347D21.1
9339,RP11-347D21.2
9340,RP11-347E10.1
9341,RP11-347H15.4
9342,RP11-347I19.7
9343,RP11-347J14.8
9344,RP11-347L18.1
9345,RP11-348F1.2
9346,RP11-348J24.1
9347,RP11-348P10.2
9348,RP11-349E4.1
9349,RP11-34N19.1
9350,RP11-34P13.3
9351,RP11-34P13.7
9352,RP11-34P13.8
9353,RP11-34P13.9
9354,RP11-350N15.5
9355,RP11-350O14.18
9356,RP11-351A20.1
9357,RP11-351A20.2
9358,RP11-351C8.1
9359,RP11-351E7.1
9360,RP11-351M16.3
9361,RP11-352B15.2
9362,RP11-352D3.2
9363,RP11-352G9.1
9364,RP11-352M15.1
9365,RP11-352M15.2
9366,RP11-353N14.2
9367,RP11-353N14.3
9368,RP11-353N14.4
9369,RP11-353N4.5
9370,RP11-353P15.1
9371,RP11-354I10.1
9372,RP11-354I13.2
9373,RP11-354K1.1
9374,RP11-354K4.2
9375,RP11-354P17.15
9376,RP11-355E10.1
9377,RP11-355I22.2
9378,RP11-355I22.5
9379,RP11-356C4.3
9380,RP11-356I2.1
9381,RP11-356N1.2
9382,RP11-356O9.1
9383,RP11-357F12.1
9384,RP11-357H14.17
9385,RP11-357K6.1
9386,RP11-357K6.2
9387,RP11-357P18.2
9388,RP11-358B23.1
9389,RP11-358H18.3
9390,RP11-358M3.1
9391,RP11-358N2.2
9392,RP11-359E19.2
9393,RP11-359E8.3
9394,RP11-359I18.5
9395,RP11-359J14.2
9396,RP11-359J6.1
9397,RP11-359M6.1
9398,RP11-359N11.1
9399,RP11-35J10.5
9400,RP11-35L17.3
9401,RP1-135L22.1
9402,RP11-35N6.1
9403,RP11-35P15.1
9404,RP11-360A18.1
9405,RP11-360A18.2
9406,RP11-360F5.3
9407,RP11-360I2.1
9408,RP11-360K13.1
9409,RP11-360P21.2
9410,RP11-362A1.1
9411,RP11-363E6.4
9412,RP11-363G2.4
9413,RP11-363J20.1
9414,RP11-364B6.1
9415,RP11-364P22.1
9416,RP11-364P22.2
9417,RP11-365H22.2
9418,RP11-365P13.5
9419,RP11-366H4.1
9420,RP11-366L20.4
9421,RP11-366M4.13
9422,RP11-367F23.1
9423,RP11-367F23.2
9424,RP11-367G18.1
9425,RP11-367G6.3
9426,RP11-367H1.1
9427,RP11-367J11.3
9428,RP11-368I23.2
9429,RP11-368I23.3
9430,RP11-368I23.4
9431,RP11-368I7.4
9432,RP11-368L12.1
9433,RP11-369C8.1
9434,RP11-369E15.2
9435,RP11-369E15.3
9436,RP11-36B6.1
9437,RP11-36D19.8
9438,RP11-370B11.3
9439,RP11-370F5.4
9440,RP11-370I10.11
9441,RP11-370I10.12
9442,RP11-370P15.2
9443,RP11-371E8.4
9444,RP11-371M22.1
9445,RP11-372H2.1
9446,RP11-372M18.1
9447,RP11-372M18.2
9448,RP11-373D23.3
9449,RP11-373E16.4
9450,RP11-373I8.1
9451,RP11-374A4.1
9452,RP11-374M1.5
9453,RP11-375D13.3
9454,RP11-375D13.4
9455,RP11-375I20.6
9456,RP11-375O18.2
9457,RP11-378A12.1
9458,RP11-378J18.9
9459,RP11-379B18.6
9460,RP11-379B8.1
9461,RP11-379F12.3
9462,RP11-379F12.4
9463,RP11-379F4.7
9464,RP11-379H8.1
9465,RP11-379I19.1
9466,RP11-379I19.3
9467,RP11-379L18.3
9468,RP11-37B2.1
9469,RP1-137D17.1
9470,RP1-137D17.2
9471,RP11-37L2.1
9472,RP11-37N22.1
9473,RP11-380B4.3
9474,RP11-380D11.2
9475,RP11-380D15.3
9476,RP11-381K20.4
9477,RP11-381K7.1
9478,RP11-381N20.1
9479,RP11-381N20.2
9480,RP11-382D12.1
9481,RP11-382D12.2
9482,RP11-382N13.2
9483,RP11-383C6.2
9484,RP11-383I23.2
9485,RP11-383J24.1
9486,RP11-383M4.2
9487,RP11-384F7.2
9488,RP11-384J4.2
9489,RP11-384K6.6
9490,RP11-384K6.8
9491,RP11-384O8.1
9492,RP11-384P14.1
9493,RP11-384P7.5
9494,RP11-384P7.7
9495,RP11-385E5.5
9496,RP11-385F7.1
9497,RP11-385M4.1
9498,RP11-386I8.6
9499,RP11-386O9.2
9500,RP11-386P4.1
9501,RP11-387D10.4
9502,RP11-387H17.4
9503,RP11-387H17.6
9504,RP11-388C12.1
9505,RP11-388K12.2
9506,RP11-388N2.1
9507,RP11-389J22.3
9508,RP11-389O22.1
9509,RP1-138B7.6
9510,RP11-38C17.1
9511,RP11-38G5.2
9512,RP11-38H17.1
9513,RP11-38L15.8
9514,RP11-390F4.10
9515,RP11-390F4.3
9516,RP11-390F4.6
9517,RP11-390P24.1
9518,RP11-392E22.9
9519,RP11-392O17.1
9520,RP11-392O17.2
9521,RP11-393J16.4
9522,RP11-393K12.2
9523,RP11-394A14.4
9524,RP11-394I13.2
9525,RP11-394I13.3
9526,RP11-394O4.5
9527,RP11-395D3.1
9528,RP11-395G23.3
9529,RP11-395I14.2
9530,RP11-395L14.3
9531,RP11-395N3.2
9532,RP11-395P13.4
9533,RP11-395P13.7
9534,RP11-396B14.2
9535,RP11-396C23.2
9536,RP11-396O20.1
9537,RP11-396O20.2
9538,RP11-397G17.1
9539,RP11-397H6.1
9540,RP11-398C13.6
9541,RP11-398E10.1
9542,RP11-398G24.2
9543,RP11-398J10.2
9544,RP11-399E6.1
9545,RP11-399F2.2
9546,RP11-399H11.2
9547,RP11-399H11.3
9548,RP11-399K21.11
9549,RP11-399K21.13
9550,RP11-399K21.14
9551,RP1-139D8.6
9552,RP11-3B12.3
9553,RP11-3B12.5
9554,RP11-3B7.1
9555,RP11-3G20.1
9556,RP11-3J1.1
9557,RP11-3L23.2
9558,RP11-3N13.2
9559,RP11-3P17.4
9560,RP11-400D2.2
9561,RP11-400D2.3
9562,RP11-400K9.4
9563,RP11-400N13.1
9564,RP11-400N13.2
9565,RP11-401E14.2
9566,RP11-401I19.1
9567,RP11-401N18.1
9568,RP11-401P9.4
9569,RP11-402G3.5
9570,RP11-402L1.11
9571,RP11-402L1.4
9572,RP11-402P6.11
9573,RP11-403A21.1
9574,RP11-403A3.1
9575,RP11-403A3.2
9576,RP11-403A3.3
9577,RP11-403B2.5
9578,RP11-403B2.6
9579,RP11-403B2.7
9580,RP11-403I13.7
9581,RP11-403N16.2
9582,RP11-403N16.3
9583,RP11-403P17.5
9584,RP11-404K5.4
9585,RP11-404L6.2
9586,RP11-404O13.5
9587,RP11-404P21.6
9588,RP11-404P21.8
9589,RP11-405A12.2
9590,RP11-405M12.3
9591,RP11-405M12.4
9592,RP11-406A20.1
9593,RP11-406A9.2
9594,RP11-406H21.2
9595,RP11-406H23.2
9596,RP11-406O16.1
9597,RP11-407A16.4
9598,RP11-407A16.7
9599,RP11-407H12.8
9600,RP11-407N17.3
9601,RP11-407P15.2
9602,RP11-408A13.3
9603,RP11-408A13.4
9604,RP11-408B11.2
9605,RP11-408H1.3
9606,RP1-140J1.1
9607,RP1-140K8.1
9608,RP1-140K8.5
9609,RP11-410C4.4
9610,RP11-410C4.5
9611,RP11-410D17.2
9612,RP11-410E4.1
9613,RP11-410K21.2
9614,RP11-410L14.2
9615,RP11-410N8.4
9616,RP11-411H5.1
9617,RP11-413G15.1
9618,RP11-413P11.1
9619,RP11-415C15.1
9620,RP11-415C15.3
9621,RP11-415D17.4
9622,RP11-415G4.1
9623,RP11-415J8.7
9624,RP11-416I2.1
9625,RP11-416N4.1
9626,RP11-416N4.4
9627,RP11-416O18.2
9628,RP11-417E7.2
9629,RP11-417J1.1
9630,RP11-417L19.2
9631,RP11-417L19.4
9632,RP11-417O18.2
9633,RP11-418B12.1
9634,RP11-418I22.2
9635,RP11-418J17.3
9636,RP11-419C23.1
9637,RP11-419I17.1
9638,RP11-419J16.1
9639,RP11-419K12.1
9640,RP11-41O4.2
9641,RP11-420N3.2
9642,RP11-420O16.1
9643,RP11-421M1.8
9644,RP11-421P23.2
9645,RP11-422P22.1
9646,RP11-422P24.11
9647,RP11-423H2.4
9648,RP11-423J7.1
9649,RP11-424G14.1
9650,RP11-424I19.1
9651,RP11-424I19.2
9652,RP11-424M24.5
9653,RP11-425M5.8
9654,RP11-426C22.4
9655,RP11-426C22.7
9656,RP11-426C22.8
9657,RP11-426L16.10
9658,RP11-427J23.1
9659,RP11-427M20.1
9660,RP11-428C6.2
9661,RP11-428G2.1
9662,RP11-428G5.5
9663,RP11-428J1.5
9664,RP11-428L9.2
9665,RP11-429A20.3
9666,RP11-429A20.4
9667,RP11-429B14.4
9668,RP11-429O1.1
9669,RP11-42I10.1
9670,RP1-142L7.8
9671,RP11-42O15.3
9672,RP11-430C1.1
9673,RP11-430C7.5
9674,RP11-430G17.3
9675,RP11-430H10.1
9676,RP11-430H10.3
9677,RP11-430L16.1
9678,RP11-430L3.1
9679,RP11-431D12.1
9680,RP11-431J17.1
9681,RP11-431K24.3
9682,RP11-431K24.4
9683,RP11-431M3.1
9684,RP11-431N15.2
9685,RP11-432I5.4
9686,RP11-432J24.2
9687,RP11-432J24.5
9688,RP11-432J3.4
9689,RP11-432J9.3
9690,RP11-432J9.6
9691,RP11-433A10.2
9692,RP11-433A10.3
9693,RP11-433C9.2
9694,RP11-433J20.2
9695,RP11-433J22.3
9696,RP11-433J8.2
9697,RP11-433M22.2
9698,RP11-434B12.1
9699,RP11-434C1.2
9700,RP11-434D12.1
9701,RP11-434E6.2
9702,RP11-434E6.4
9703,RP11-434H6.7
9704,RP11-434I12.3
9705,RP11-434I12.4
9706,RP11-434P11.2
9707,RP11-435J9.2
9708,RP11-435O5.2
9709,RP11-435O5.7
9710,RP11-436A7.1
9711,RP11-436F21.1
9712,RP11-436M15.3
9713,RP11-437B10.1
9714,RP11-437J19.1
9715,RP11-437L7.1
9716,RP11-438C19.2
9717,RP11-438L19.1
9718,RP11-439C15.4
9719,RP11-439C15.5
9720,RP11-439C8.1
9721,RP11-439C8.2
9722,RP11-439E19.9
9723,RP11-439H13.2
9724,RP11-439H9.1
9725,RP11-439L18.1
9726,RP11-439L18.2
9727,RP11-43F13.4
9728,RP11-440D17.3
9729,RP11-440G5.2
9730,RP11-440G9.1
9731,RP11-440I14.2
9732,RP11-440L14.3
9733,RP11-441O15.3
9734,RP11-442J17.3
9735,RP11-442J21.2
9736,RP11-442N1.1
9737,RP11-442N1.2
9738,RP11-442O1.4
9739,RP11-442O18.1
9740,RP11-442O18.2
9741,RP11-443B7.2
9742,RP11-443C10.1
9743,RP11-443N24.2
9744,RP11-443N24.3
9745,RP11-443N24.4
9746,RP11-444D3.1
9747,RP11-444P10.1
9748,RP11-445J9.1
9749,RP11-445L6.3
9750,RP11-445N18.5
9751,RP11-445N20.3
9752,RP11-445O3.1
9753,RP11-445O3.2
9754,RP11-445O3.3
9755,RP11-445P17.3
9756,RP11-445P19.3
9757,RP11-446F3.2
9758,RP11-446H18.5
9759,RP11-446H18.6
9760,RP11-446N19.1
9761,RP11-447B18.1
9762,RP11-447L10.1
9763,RP11-447M12.2
9764,RP11-447M4.1
9765,RP11-448A19.1
9766,RP11-448P19.1
9767,RP11-449D8.1
9768,RP11-449D8.5
9769,RP11-449H3.3
9770,RP11-44D19.1
9771,RP11-44F14.2
9772,RP11-44F14.8
9773,RP11-44F21.5
9774,RP11-44H4.1
9775,RP11-44L9.1
9776,RP11-44L9.2
9777,RP11-44N11.2
9778,RP11-44N12.2
9779,RP11-44N21.1
9780,RP11-450H6.3
9781,RP11-451B8.1
9782,RP11-451G4.2
9783,RP11-451G4.3
9784,RP11-451H23.3
9785,RP11-451L19.1
9786,RP11-452D21.2
9787,RP11-452H21.4
9788,RP11-452L6.1
9789,RP11-453A12.1
9790,RP11-454C18.1
9791,RP11-454K7.3
9792,RP11-455B3.1
9793,RP11-455O6.9
9794,RP11-455P21.3
9795,RP11-456H18.2
9796,RP11-456K23.1
9797,RP11-456O19.3
9798,RP11-457D13.4
9799,RP11-457I16.2
9800,RP11-457K10.1
9801,RP11-457M11.7
9802,RP11-458D21.1
9803,RP11-458F8.4
9804,RP11-458K10.2
9805,RP11-458K10.3
9806,RP11-459C13.1
9807,RP11-459I19.1
9808,RP11-459O1.2
9809,RP11-45A12.1
9810,RP11-45H22.3
9811,RP11-45I20.1
9812,RP11-45M22.5
9813,RP11-460B17.2
9814,RP11-460B17.3
9815,RP11-460H9.1
9816,RP11-460I19.2
9817,RP11-461L13.3
9818,RP11-461L13.4
9819,RP11-461L13.5
9820,RP11-461L18.1
9821,RP11-462B18.2
9822,RP11-462G2.1
9823,RP11-462G22.2
9824,RP11-462L8.1
9825,RP11-462P6.1
9826,RP11-463D19.1
9827,RP11-463D19.2
9828,RP11-463I20.2
9829,RP11-463J17.1
9830,RP11-463O9.6
9831,RP11-463O9.9
9832,RP11-464C19.2
9833,RP11-464C19.3
9834,RP11-464F9.22
9835,RP11-465B22.8
9836,RP11-465K16.1
9837,RP11-467I17.1
9838,RP11-467L19.16
9839,RP11-468E2.1
9840,RP11-468E2.10
9841,RP11-468E2.5
9842,RP11-468E2.6
9843,RP11-468N14.13
9844,RP11-469A15.2
9845,RP11-469L4.1
9846,RP11-469N6.1
9847,RP11-469N6.3
9848,RP11-46A10.2
9849,RP11-46C24.3
9850,RP11-46E17.6
9851,RP11-46E17.8
9852,RP11-46H11.3
9853,RP11-470F18.1
9854,RP11-470L19.2
9855,RP11-470M17.2
9856,RP11-471M2.3
9857,RP11-472G21.2
9858,RP11-472G23.10
9859,RP11-472K22.1
9860,RP11-472K22.2
9861,RP11-472N13.2
9862,RP11-472N13.3
9863,RP11-473A10.2
9864,RP11-473E2.2
9865,RP11-473E2.3
9866,RP11-473E2.4
9867,RP11-473I1.6
9868,RP11-473J6.1
9869,RP11-473L15.3
9870,RP11-473M20.16
9871,RP11-473M20.9
9872,RP11-474D1.3
9873,RP11-474O21.5
9874,RP11-474P2.6
9875,RP11-475A13.1
9876,RP11-475A13.2
9877,RP11-475B2.1
9878,RP11-475C16.2
9879,RP11-475D12.1
9880,RP11-475I24.3
9881,RP11-475I24.8
9882,RP11-476D10.1
9883,RP11-476K15.1
9884,RP11-476M19.2
9885,RP11-477N3.1
9886,RP11-478H13.1
9887,RP11-478K15.6
9888,RP11-478P10.1
9889,RP11-479J7.2
9890,RP11-479O17.10
9891,RP11-47A8.5
9892,RP11-47I22.4
9893,RP11-47L3.1
9894,RP11-47P18.1
9895,RP11-47P18.2
9896,RP11-480A16.1
9897,RP11-480C22.1
9898,RP11-480D4.2
9899,RP11-480O10.1
9900,RP11-481G8.2
9901,RP11-482E14.1
9902,RP11-482E14.2
9903,RP11-483I13.2
9904,RP11-483K5.3
9905,RP11-484N16.1
9906,RP11-484P15.1
9907,RP11-485F13.1
9908,RP11-486G15.2
9909,RP11-486I11.2
9910,RP11-486M23.1
9911,RP11-486O12.2
9912,RP11-486P11.1
9913,RP11-487E13.1
9914,RP11-488C13.5
9915,RP11-488C13.7
9916,RP11-488I20.9
9917,RP11-488L1.1
9918,RP11-488L18.10
9919,RP11-488L18.8
9920,RP11-489E7.1
9921,RP11-489G11.3
9922,RP11-489O18.1
9923,RP11-48B3.3
9924,RP11-48B3.4
9925,RP11-48D4.2
9926,RP11-48F14.2
9927,RP11-48G14.1
9928,RP11-490G2.2
9929,RP11-490M8.1
9930,RP11-490O24.2
9931,RP11-491F9.5
9932,RP11-491F9.6
9933,RP11-491F9.8
9934,RP11-492E3.51
9935,RP11-492L8.2
9936,RP11-493L12.4
